vote_count,vote_average,show_id
0,0.0,79512
0,0.0,79509
0,0.0,22501
0,0.0,139313
0,0.0,215945
0,0.0,18890
0,0.0,79529
0,0.0,22566
0,0.0,215941
0,0.0,49582
0,0.0,49574
0,0.0,61997
0,0.0,128232
0,0.0,128231
0,0.0,128230
0,0.0,139795
0,0.0,22593
0,0.0,215959
0,0.0,122625
0,0.0,115265
0,0.0,115264
0,0.0,215972
0,0.0,22393
0,0.0,152345
0,0.0,22391
0,0.0,22558
0,0.0,22557
0,0.0,215958
0,0.0,18813
0,0.0,22568
0,0.0,66920
0,0.0,222702
0,0.0,219540
0,0.0,66995
0,0.0,48889
0,0.0,26482
0,0.0,22564
0,0.0,18897
0,0.0,109149
0,0.0,109148
0,0.0,109144
0,0.0,217477
0,0.0,210777
0,0.0,18898
0,0.0,227378
0,0.0,22582
0,0.0,22586
0,0.0,109152
0,0.0,121256
0,0.0,215965
0,0.0,219557
0,0.0,138389
0,0.0,79592
0,0.0,79502
0,0.0,79526
0,0.0,218056
0,0.0,215961
0,0.0,18841
0,0.0,215924
0,0.0,215973
0,0.0,61977
0,0.0,79528
0,0.0,49560
0,0.0,50445
0,0.0,77782
0,0.0,50402
0,0.0,205100
0,0.0,205099
0,0.0,78963
0,0.0,115267
0,0.0,78959
0,0.0,215907
0,0.0,121273
0,0.0,194912
0,0.0,215906
0,0.0,7325
0,0.0,48898
0,0.0,32034
0,0.0,198142
0,0.0,122608
0,0.0,122607
0,0.0,76696
0,0.0,13289
0,0.0,128284
0,0.0,26411
0,0.0,22571
0,0.0,26470
0,0.0,215942
0,0.0,109114
0,0.0,110601
0,0.0,217407
0,0.0,89680
0,0.0,89679
0,0.0,89640
0,0.0,49600
0,0.0,89695
0,0.0,128261
0,0.0,109142
0,0.0,61947
0,0.0,79578
0,0.0,227379
0,0.0,22531
0,0.0,29133
0,0.0,46637
0,0.0,49592
0,0.0,52182
0,0.0,32943
0,0.0,46663
0,0.0,14394
0,0.0,24711
0,0.0,82640
0,0.0,32976
0,0.0,32931
0,0.0,32961
0,0.0,18832
0,0.0,215990
0,0.0,217420
0,0.0,22562
0,0.0,48892
0,0.0,48890
0,0.0,194965
0,0.0,8612
0,0.0,215911
0,0.0,215910
0,0.0,18812
0,0.0,109139
0,0.0,80617
0,0.0,96283
0,0.0,48872
0,0.0,18831
0,0.0,215914
0,0.0,80625
0,0.0,57724
0,0.0,26421
0,0.0,26419
0,0.0,26418
0,0.0,89646
0,0.0,217415
0,0.0,217414
0,0.0,210783
0,0.0,217436
0,0.0,138144
0,0.0,74295
0,0.0,61972
0,0.0,9486
0,0.0,14379
0,0.0,9485
0,0.0,32981
0,0.0,201803
0,0.0,133363
0,0.0,133362
0,0.0,9500
0,0.0,75693
0,0.0,32906
0,0.0,139311
0,0.0,5586
0,0.0,210775
0,0.0,217447
0,0.0,121251
0,0.0,78960
0,0.0,194964
0,0.0,194963
0,0.0,62372
0,0.0,215909
0,0.0,22589
0,0.0,49594
0,0.0,22585
0,0.0,219539
0,0.0,7315
0,0.0,48862
0,0.0,35569
0,0.0,7312
0,0.0,7310
0,0.0,79521
0,0.0,109143
0,0.0,87067
0,0.0,90787
0,0.0,79579
0,0.0,22569
0,0.0,139310
0,0.0,109173
0,0.0,48874
0,0.0,110728
0,0.0,138111
0,0.0,75696
0,0.0,109127
0,0.0,139317
0,0.0,109146
0,0.0,75674
0,0.0,26415
0,0.0,89657
0,0.0,219548
0,0.0,89678
0,0.0,89639
0,0.0,194915
0,0.0,194951
0,0.0,194949
0,0.0,121252
0,0.0,219517
0,0.0,219589
0,0.0,95955
0,0.0,215930
0,0.0,62345
0,0.0,194961
0,0.0,26488
0,0.0,49585
0,0.0,8675
0,0.0,22514
0,0.0,18815
0,0.0,89654
0,0.0,61983
0,0.0,79505
0,0.0,227178
0,0.0,139717
0,0.0,139777
0,0.0,139713
0,0.0,18814
0,0.0,219549
0,0.0,89694
0,0.0,18888
0,0.0,121296
0,0.0,138132
0,0.0,22584
0,0.0,194906
0,0.0,57705
0,0.0,79591
0,0.0,79590
0,0.0,79586
0,0.0,155884
0,0.0,215998
0,0.0,22597
0,0.0,115266
0,0.0,17155
0,0.0,116223
0,0.0,38186
0,0.0,115255
0,0.0,138131
0,0.0,122611
0,0.0,85845
0,0.0,85842
0,0.0,227331
0,0.0,82624
0,0.0,210786
0,0.0,219520
0,0.0,49586
0,0.0,203284
0,0.0,203278
0,0.0,203209
0,0.0,139721
0,0.0,132326
0,0.0,115254
0,0.0,22598
0,0.0,22551
0,0.0,62398
0,0.0,62379
0,0.0,219550
0,0.0,18869
0,0.0,26475
0,0.0,139786
0,0.0,139723
0,0.0,139785
0,0.0,66909
0,0.0,219543
0,0.0,49590
0,0.0,89617
0,0.0,89696
0,0.0,26455
0,0.0,26478
0,0.0,79584
0,0.0,155882
0,0.0,194918
0,0.0,50476
0,0.0,110604
0,0.0,115234
0,0.0,50459
0,0.0,138112
0,0.0,7313
0,0.0,138129
0,0.0,74349
0,0.0,74348
0,0.0,110793
0,0.0,38177
0,0.0,74336
0,0.0,74334
0,0.0,38172
0,0.0,138508
0,0.0,106296
0,0.0,138505
0,0.0,72873
0,0.0,66994
0,0.0,138175
0,0.0,154779
0,0.0,18857
0,0.0,138146
0,0.0,121989
0,0.0,138186
0,0.0,138140
0,0.0,155879
0,0.0,38190
0,0.0,38188
0,0.0,154789
0,0.0,26404
0,0.0,22563
0,0.0,203231
0,0.0,22505
0,0.0,22504
0,0.0,22503
0,0.0,113216
0,0.0,215923
0,0.0,215946
0,0.0,222703
0,0.0,89691
0,0.0,89690
0,0.0,89636
0,0.0,201811
0,0.0,155873
0,0.0,194950
0,0.0,205092
0,0.0,35316
0,0.0,122713
0,0.0,132884
0,0.0,156276
0,0.0,156275
0,0.0,122773
0,0.0,57870
0,0.0,40207
0,0.0,7397
0,0.0,215903
0,0.0,49565
0,0.0,219518
0,0.0,96275
0,0.0,219537
0,0.0,138518
0,0.0,138595
0,0.0,138594
0,0.0,139774
0,0.0,219511
0,0.0,26474
0,0.0,26486
0,0.0,203229
0,0.0,18811
0,0.0,219594
0,0.0,227177
0,0.0,22346
0,0.0,57853
0,0.0,57850
0,0.0,101546
0,0.0,40269
0,0.0,138359
0,0.0,17713
0,0.0,40276
0,0.0,96960
0,0.0,17794
0,0.0,212922
0,0.0,72535
0,0.0,122766
0,0.0,200866
0,0.0,132892
0,0.0,200880
0,0.0,101579
0,0.0,218584
0,0.0,70042
0,0.0,57873
0,0.0,30150
0,0.0,96447
0,0.0,40262
0,0.0,40278
0,0.0,43045
0,0.0,72531
0,0.0,28233
0,0.0,70584
0,0.0,22559
0,0.0,49577
0,0.0,49575
0,0.0,62312
0,0.0,138588
0,0.0,138585
0,0.0,219598
0,0.0,18868
0,0.0,219595
0,0.0,203208
0,0.0,215992
0,0.0,26403
0,0.0,18825
0,0.0,22307
0,0.0,219553
0,0.0,219530
0,0.0,13262
0,0.0,18879
0,0.0,26476
0,0.0,18844
0,0.0,82611
0,0.0,32998
0,0.0,32995
0,0.0,219546
0,0.0,18837
0,0.0,22583
0,0.0,219535
0,0.0,22600
0,0.0,219576
0,0.0,219551
0,0.0,62374
0,0.0,215928
0,0.0,139708
0,0.0,78987
0,0.0,49591
0,0.0,219596
0,0.0,62322
0,0.0,222701
0,0.0,155870
0,0.0,139718
0,0.0,22345
0,0.0,22343
0,0.0,139775
0,0.0,139712
0,0.0,22554
0,0.0,115268
0,0.0,122627
0,0.0,62332
0,0.0,62331
0,0.0,121299
0,0.0,219592
0,0.0,205085
0,0.0,50458
0,0.0,218040
0,0.0,218037
0,0.0,218033
0,0.0,26407
0,0.0,218023
0,0.0,218022
0,0.0,26452
0,0.0,22392
0,0.0,99843
0,0.0,14359
0,0.0,46634
0,0.0,194907
0,0.0,219559
0,0.0,32928
0,0.0,6042
0,0.0,56013
0,0.0,113290
0,0.0,22377
0,0.0,110690
0,0.0,61236
0,0.0,113205
0,0.0,138504
0,0.0,121257
0,0.0,99786
0,0.0,132879
0,0.0,32929
0,0.0,152387
0,0.0,218031
0,0.0,35597
0,0.0,51843
0,0.0,203210
0,0.0,51859
0,0.0,51858
0,0.0,51857
0,0.0,26438
0,0.0,139787
0,0.0,203201
0,0.0,79599
0,0.0,219524
0,0.0,8642
0,0.0,8605
0,0.0,89623
0,0.0,89622
0,0.0,106299
0,0.0,66903
0,0.0,95996
0,0.0,152315
0,0.0,219515
0,0.0,51801
0,0.0,22397
0,0.0,35599
0,0.0,35517
0,0.0,152388
0,0.0,152311
0,0.0,218042
0,0.0,131498
0,0.0,22356
0,0.0,82612
0,0.0,22376
0,0.0,22353
0,0.0,113288
0,0.0,8613
0,0.0,26412
0,0.0,85846
0,0.0,18833
0,0.0,13593
0,0.0,194966
0,0.0,22544
0,0.0,222711
0,0.0,22561
0,0.0,219508
0,0.0,138509
0,0.0,95962
0,0.0,96249
0,0.0,8614
0,0.0,205517
0,0.0,95988
0,0.0,95987
0,0.0,96248
0,0.0,121250
0,0.0,18830
0,0.0,18829
0,0.0,203214
0,0.0,14344
0,0.0,218006
0,0.0,218002
0,0.0,152400
0,0.0,205530
0,0.0,22350
0,0.0,113204
0,0.0,14354
0,0.0,219582
0,0.0,133371
0,0.0,133388
0,0.0,133386
0,0.0,95983
0,0.0,82632
0,0.0,203285
0,0.0,89697
0,0.0,78929
0,0.0,26454
0,0.0,195999
0,0.0,35598
0,0.0,22370
0,0.0,122613
0,0.0,133373
0,0.0,155886
0,0.0,138149
0,0.0,154777
0,0.0,110729
0,0.0,116204
0,0.0,138187
0,0.0,116227
0,0.0,116226
0,0.0,97885
0,0.0,85848
0,0.0,219513
0,0.0,110694
0,0.0,43043
0,0.0,222710
0,0.0,35516
0,0.0,138515
0,0.0,138514
0,0.0,138512
0,0.0,218045
0,0.0,26406
0,0.0,203204
0,0.0,36787
0,0.0,133375
0,0.0,52790
0,0.0,46633
0,0.0,110693
0,0.0,194901
0,0.0,22306
0,0.0,22305
0,0.0,22304
0,0.0,139709
0,0.0,22320
0,0.0,219581
0,0.0,50478
0,0.0,215927
0,0.0,198151
0,0.0,138114
0,0.0,38184
0,0.0,105184
0,0.0,138151
0,0.0,110730
0,0.0,116228
0,0.0,154800
0,0.0,24730
0,0.0,138156
0,0.0,38127
0,0.0,155878
0,0.0,198149
0,0.0,155874
0,0.0,8618
0,0.0,26401
0,0.0,219538
0,0.0,63251
0,0.0,138516
0,0.0,218051
0,0.0,22308
0,0.0,218047
0,0.0,138511
0,0.0,152397
0,0.0,218061
0,0.0,222747
0,0.0,128234
0,0.0,194909
0,0.0,218064
0,0.0,219512
0,0.0,152394
0,0.0,219599
0,0.0,218011
0,0.0,203292
0,0.0,26409
0,0.0,26408
0,0.0,218032
0,0.0,152399
0,0.0,43050
0,0.0,205527
0,0.0,22311
0,0.0,219514
0,0.0,26432
0,0.0,22322
0,0.0,219509
0,0.0,79596
0,0.0,79595
0,0.0,89684
0,0.0,139704
0,0.0,139701
0,0.0,13273
0,0.0,22378
0,0.0,22330
0,0.0,43084
0,0.0,85850
0,0.0,14357
0,0.0,119494
0,0.0,138589
0,0.0,95985
0,0.0,133385
0,0.0,13280
0,0.0,13279
0,0.0,13276
0,0.0,128238
0,0.0,222713
0,0.0,95958
0,0.0,113262
0,0.0,222776
0,0.0,203203
0,0.0,133374
0,0.0,22358
0,0.0,119493
0,0.0,122796
0,0.0,101576
0,0.0,101575
0,0.0,139707
0,0.0,218050
0,0.0,218054
0,0.0,218071
0,0.0,128239
0,0.0,218067
0,0.0,222777
0,0.0,215988
0,0.0,152396
0,0.0,57854
0,0.0,152312
0,0.0,43051
0,0.0,43100
0,0.0,96268
0,0.0,152317
0,0.0,152316
0,0.0,22560
0,0.0,18900
0,0.0,26425
0,0.0,219529
0,0.0,48863
0,0.0,218009
0,0.0,61226
0,0.0,7394
0,0.0,7329
0,0.0,122791
0,0.0,39939
0,0.0,99860
0,0.0,105931
0,0.0,195902
0,0.0,40260
0,0.0,122782
0,0.0,18595
0,0.0,72538
0,0.0,96251
0,0.0,205509
0,0.0,35582
0,0.0,35581
0,0.0,152380
0,0.0,205529
0,0.0,51844
0,0.0,95975
0,0.0,101592
0,0.0,122757
0,0.0,28224
0,0.0,101583
0,0.0,218065
0,0.0,128220
0,0.0,96276
0,0.0,35585
0,0.0,22386
0,0.0,22323
0,0.0,218058
0,0.0,152318
0,0.0,96264
0,0.0,43092
0,0.0,26456
0,0.0,96257
0,0.0,96281
0,0.0,96278
0,0.0,22309
0,0.0,22385
0,0.0,79594
0,0.0,48886
0,0.0,215962
0,0.0,121234
0,0.0,8687
0,0.0,26491
0,0.0,121270
0,0.0,8678
0,0.0,200814
0,0.0,99826
0,0.0,99825
0,0.0,18839
0,0.0,49544
0,0.0,48887
0,0.0,26480
0,0.0,26479
0,0.0,26496
0,0.0,128257
0,0.0,128253
0,0.0,128248
0,0.0,218052
0,0.0,128245
0,0.0,128244
0,0.0,8611
0,0.0,203232
0,0.0,43047
0,0.0,36786
0,0.0,22303
0,0.0,218041
0,0.0,218010
0,0.0,22384
0,0.0,218029
0,0.0,218026
0,0.0,51861
0,0.0,51809
0,0.0,51807
0,0.0,51806
0,0.0,51805
0,0.0,121254
0,0.0,51802
0,0.0,79508
0,0.0,204364
0,0.0,134299
0,0.0,214271
0,0.0,9408
0,0.0,64385
0,0.0,64384
0,0.0,80646
0,0.0,217411
0,0.0,9422
0,0.0,152313
0,0.0,122751
0,0.0,51815
0,0.0,7395
0,0.0,101565
0,0.0,218597
0,0.0,39936
0,0.0,101599
0,0.0,101596
0,0.0,51819
0,0.0,128242
0,0.0,128241
0,0.0,138528
0,0.0,152314
0,0.0,40211
0,0.0,22318
0,0.0,40209
0,0.0,109174
0,0.0,87062
0,0.0,64345
0,0.0,63358
0,0.0,57781
0,0.0,29197
0,0.0,29196
0,0.0,72789
0,0.0,32920
0,0.0,59604
0,0.0,52147
0,0.0,29168
0,0.0,57710
0,0.0,105993
0,0.0,75625
0,0.0,87096
0,0.0,2358
0,0.0,90776
0,0.0,217416
0,0.0,87064
0,0.0,2380
0,0.0,29134
0,0.0,52148
0,0.0,74356
0,0.0,52111
0,0.0,5523
0,0.0,96284
0,0.0,110699
0,0.0,110700
0,0.0,222712
0,0.0,39935
0,0.0,39934
0,0.0,122758
0,0.0,99755
0,0.0,132854
0,0.0,132874
0,0.0,96252
0,0.0,7396
0,0.0,35588
0,0.0,22317
0,0.0,205515
0,0.0,205513
0,0.0,51873
0,0.0,139788
0,0.0,128224
0,0.0,218055
0,0.0,138337
0,0.0,138335
0,0.0,57846
0,0.0,99746
0,0.0,96438
0,0.0,35567
0,0.0,70519
0,0.0,22316
0,0.0,22315
0,0.0,218021
0,0.0,95979
0,0.0,122759
0,0.0,113223
0,0.0,95999
0,0.0,113300
0,0.0,113203
0,0.0,8692
0,0.0,152343
0,0.0,18838
0,0.0,43044
0,0.0,94054
0,0.0,122797
0,0.0,122762
0,0.0,122761
0,0.0,51897
0,0.0,18826
0,0.0,18866
0,0.0,96258
0,0.0,96255
0,0.0,96253
0,0.0,122786
0,0.0,22365
0,0.0,218018
0,0.0,101578
0,0.0,18558
0,0.0,99797
0,0.0,40300
0,0.0,40265
0,0.0,28244
0,0.0,72769
0,0.0,101564
0,0.0,122756
0,0.0,99867
0,0.0,99723
0,0.0,72791
0,0.0,72790
0,0.0,51804
0,0.0,72595
0,0.0,70008
0,0.0,17777
0,0.0,105923
0,0.0,132882
0,0.0,122771
0,0.0,18555
0,0.0,7358
0,0.0,7380
0,0.0,138307
0,0.0,57729
0,0.0,99720
0,0.0,134260
0,0.0,94074
0,0.0,28262
0,0.0,132861
0,0.0,70568
0,0.0,101700
0,0.0,40258
0,0.0,99812
0,0.0,115493
0,0.0,90028
0,0.0,90011
0,0.0,99861
0,0.0,122792
0,0.0,96454
0,0.0,96429
0,0.0,40271
0,0.0,18559
0,0.0,70577
0,0.0,70520
0,0.0,57871
0,0.0,39938
0,0.0,39937
0,0.0,99895
0,0.0,59644
0,0.0,7393
0,0.0,208672
0,0.0,96456
0,0.0,40294
0,0.0,7327
0,0.0,105927
0,0.0,105926
0,0.0,138338
0,0.0,52184
0,0.0,138362
0,0.0,101524
0,0.0,17705
0,0.0,7400
0,0.0,212918
0,0.0,70509
0,0.0,70505
0,0.0,132893
0,0.0,99742
0,0.0,132873
0,0.0,99732
0,0.0,137974
0,0.0,18578
0,0.0,17797
0,0.0,99871
0,0.0,99869
0,0.0,122736
0,0.0,122735
0,0.0,70512
0,0.0,57855
0,0.0,200867
0,0.0,122738
0,0.0,18563
0,0.0,18562
0,0.0,70044
0,0.0,99736
0,0.0,132885
0,0.0,132817
0,0.0,218546
0,0.0,122770
0,0.0,70586
0,0.0,95994
0,0.0,138391
0,0.0,63320
0,0.0,122753
0,0.0,72594
0,0.0,70077
0,0.0,70049
0,0.0,40270
0,0.0,126696
0,0.0,94035
0,0.0,59698
0,0.0,101580
0,0.0,52104
0,0.0,122768
0,0.0,40206
0,0.0,96435
0,0.0,70011
0,0.0,96270
0,0.0,215975
0,0.0,96250
0,0.0,26414
0,0.0,8679
0,0.0,121268
0,0.0,8677
0,0.0,215996
0,0.0,8694
0,0.0,35578
0,10.0,122793
0,0.0,225062
0,0.0,99818
0,0.0,18583
0,0.0,122784
0,0.0,18581
0,0.0,18580
0,0.0,30160
0,0.0,122781
0,0.0,101521
0,0.0,7381
0,0.0,212923
0,0.0,72797
0,0.0,122794
0,0.0,18569
0,0.0,18584
0,0.0,205516
0,0.0,99859
0,0.0,18551
0,0.0,200802
0,0.0,200801
0,0.0,122760
0,0.0,22360
0,0.0,49596
0,0.0,18843
0,0.0,18820
0,0.0,18840
0,0.0,35506
0,0.0,89637
0,0.0,26481
0,0.0,89677
0,0.0,89676
0,0.0,215926
0,0.0,49561
0,0.0,49587
0,0.0,128278
0,0.0,110698
0,0.0,22349
0,0.0,22348
0,0.0,96282
0,0.0,70017
0,0.0,35587
0,0.0,26434
0,0.0,35315
0,0.0,70567
0,0.0,30161
0,0.0,17799
0,0.0,57872
0,0.0,156270
0,0.0,40208
0,0.0,28214
0,0.0,122795
0,0.0,200869
0,0.0,18565
0,0.0,96432
0,0.0,40295
0,0.0,39923
0,0.0,122787
0,0.0,57888
0,0.0,122798
0,0.0,28259
0,0.0,101569
0,0.0,137983
0,0.0,99725
0,0.0,31068
0,0.0,200890
0,0.0,18566
0,0.0,99863
0,0.0,218586
0,0.0,122789
0,0.0,200815
0,0.0,99829
0,0.0,200813
0,0.0,200812
0,0.0,137915
0,0.0,99787
0,0.0,99837
0,0.0,57848
0,0.0,122721
0,0.0,195934
0,0.0,18567
0,0.0,18568
0,0.0,46411
0,0.0,137920
0,0.0,30162
0,0.0,225057
0,0.0,225056
0,0.0,200810
0,0.0,57716
0,0.0,94036
0,0.0,156264
0,0.0,70018
0,0.0,72767
0,0.0,195911
0,0.0,40297
0,0.0,218549
0,0.0,225061
0,0.0,46407
0,0.0,101577
0,0.0,70524
0,0.0,39927
0,0.0,70516
0,0.0,30174
0,0.0,30173
0,0.0,57830
0,0.0,137972
0,0.0,101561
0,0.0,90020
0,0.0,18539
0,0.0,225314
0,0.0,96449
0,0.0,18557
0,0.0,40266
0,0.0,122764
0,0.0,90384
0,0.0,39323
0,0.0,89004
0,0.0,89003
0,0.0,31062
0,0.0,200884
0,0.0,40288
0,0.0,96424
0,0.0,18561
0,0.0,17779
0,0.0,101573
0,0.0,196368
0,0.0,83849
0,0.0,138354
0,0.0,59486
0,0.0,83840
0,0.0,59446
0,0.0,57715
0,0.0,57769
0,0.0,132842
0,0.0,132841
0,0.0,132868
0,0.0,28260
0,0.0,138302
0,0.0,17783
0,0.0,70039
0,0.0,17743
0,0.0,30158
0,0.0,70588
0,0.0,70587
0,0.0,122769
0,0.0,7379
0,0.0,72772
0,0.0,101584
0,0.0,132871
0,0.0,132864
0,0.0,96448
0,0.0,18556
0,0.0,18554
0,0.0,28213
0,0.0,122724
0,0.0,39924
0,0.0,195935
0,0.0,99724
0,0.0,7378
0,0.0,90380
0,0.0,28203
0,0.0,28202
0,0.0,99729
0,0.0,200898
0,0.0,200897
0,0.0,200878
0,0.0,78313
0,0.0,17763
0,0.0,40210
0,0.0,46447
0,0.0,46446
0,0.0,30172
0,0.0,200809
0,0.0,72773
0,0.0,7373
0,0.0,89017
0,0.0,59406
0,0.0,64999
0,0.0,97402
0,0.0,31069
0,0.0,89013
0,0.0,28253
0,0.0,25034
0,0.0,31063
0,0.0,89030
0,0.0,122763
0,0.0,52123
0,0.0,90019
0,0.0,132888
0,0.0,56691
0,0.0,90078
0,0.0,94013
0,0.0,132834
0,0.0,30159
0,0.0,39926
0,0.0,195936
0,0.0,57869
0,0.0,17796
0,0.0,229571
0,0.0,99856
0,0.0,18564
0,0.0,218585
0,0.0,99740
0,0.0,29936
0,0.0,59420
0,0.0,154434
0,0.0,5360
0,0.0,5358
0,0.0,202122
0,0.0,56675
0,0.0,46418
0,0.0,7376
0,0.0,57797
0,0.0,57785
0,0.0,57771
0,0.0,17781
0,0.0,138379
0,0.0,46403
0,0.0,132832
0,0.0,132857
0,0.0,18550
0,0.0,96440
0,0.0,212982
0,0.0,137943
0,0.0,72774
0,0.0,99819
0,0.0,225060
0,0.0,46409
0,0.0,57792
0,0.0,118671
0,0.0,202123
0,0.0,133871
0,0.0,39344
0,0.0,115500
0,0.0,202161
0,0.0,29927
0,0.0,29926
0,0.0,214284
0,0.0,118473
0,0.0,134265
0,0.0,55874
0,0.0,208646
0,0.0,226282
0,0.0,77881
0,0.0,134237
0,0.0,226279
0,0.0,55864
0,0.0,56679
0,0.0,118476
0,0.0,214262
0,0.0,214232
0,0.0,214283
0,0.0,115463
0,0.0,59640
0,0.0,77810
0,0.0,39399
0,0.0,78318
0,0.0,138373
0,0.0,138393
0,0.0,70016
0,0.0,137982
0,0.0,57782
0,0.0,57800
0,0.0,46445
0,0.0,63302
0,0.0,2350
0,0.0,137921
0,0.0,28219
0,0.0,138369
0,0.0,139352
0,0.0,132867
0,0.0,196333
0,0.0,83848
0,0.0,137914
0,0.0,7348
0,0.0,196352
0,0.0,51636
0,0.0,225307
0,0.0,30171
0,0.0,17761
0,0.0,17782
0,0.0,214541
0,0.0,17785
0,0.0,17800
0,0.0,18579
0,0.0,132830
0,0.0,101544
0,0.0,70578
0,0.0,122788
0,0.0,132853
0,0.0,70585
0,0.0,57829
0,0.0,57791
0,0.0,18541
0,0.0,17786
0,0.0,138380
0,0.0,122745
0,0.0,156277
0,0.0,122775
0,0.0,94049
0,0.0,17742
0,0.0,218592
0,0.0,90029
0,0.0,90012
0,0.0,132843
0,0.0,18570
0,0.0,57796
0,0.0,17788
0,0.0,29187
0,0.0,70074
0,0.0,59491
0,0.0,29157
0,0.0,72573
0,0.0,138355
0,0.0,57858
0,0.0,17762
0,0.0,78304
0,0.0,30118
0,0.0,777
0,0.0,64634
0,0.0,773
0,0.0,29172
0,0.0,59497
0,0.0,138370
0,0.0,70069
0,0.0,214218
0,0.0,16201
0,0.0,137912
0,0.0,137911
0,0.0,29182
0,0.0,30175
0,0.0,129477
0,0.0,30117
0,0.0,30116
0,0.0,83899
0,0.0,7352
0,0.0,57839
0,0.0,57838
0,0.0,138352
0,0.0,218559
0,0.0,214295
0,0.0,59645
0,0.0,7370
0,0.0,214234
0,0.0,57849
0,0.0,225048
0,0.0,225047
0,0.0,29160
0,0.0,57759
0,0.0,16240
0,0.0,70071
0,0.0,57827
0,0.0,138305
0,0.0,63303
0,0.0,57856
0,0.0,57875
0,0.0,57874
0,0.0,16225
0,0.0,45387
0,0.0,57845
0,0.0,72776
0,0.0,72777
0,0.0,221565
0,0.0,39903
0,0.0,57865
0,0.0,39941
0,0.0,51619
0,0.0,7314
0,0.0,51637
0,0.0,196351
0,0.0,59469
0,0.0,7363
0,0.0,138349
0,0.0,225083
0,0.0,78307
0,0.0,59605
0,0.0,208696
0,0.0,57798
0,0.0,63305
0,0.0,63321
0,0.0,126659
0,0.0,196317
0,0.0,196372
0,0.0,59470
0,0.0,7364
0,0.0,59467
0,0.0,39969
0,0.0,57831
0,0.0,78303
0,0.0,118448
0,0.0,29175
0,0.0,59630
0,0.0,29186
0,0.0,105920
0,0.0,29184
0,0.0,137909
0,0.0,29195
0,0.0,225306
0,0.0,59428
0,0.0,59404
0,0.0,213291
0,0.0,59498
0,0.0,57762
0,0.0,57866
0,0.0,51621
0,0.0,17741
0,0.0,7326
0,0.0,138371
0,0.0,57860
0,0.0,64637
0,0.0,72783
0,0.0,221527
0,0.0,221585
0,0.0,221584
0,0.0,133872
0,0.0,200879
0,0.0,200877
0,0.0,200825
0,0.0,122765
0,0.0,134249
0,0.0,118686
0,0.0,52188
0,0.0,122744
0,0.0,17767
0,0.0,59620
0,0.0,70002
0,0.0,72738
0,0.0,134276
0,0.0,63341
0,0.0,29176
0,0.0,196356
0,0.0,196354
0,0.0,51616
0,0.0,29155
0,0.0,225053
0,0.0,17775
0,0.0,17744
0,0.0,59621
0,0.0,17765
0,0.0,17764
0,0.0,16243
0,0.0,39932
0,0.0,70569
0,0.0,122746
0,0.0,18582
0,0.0,122747
0,0.0,122774
0,0.0,46448
0,0.0,138372
0,0.0,57770
0,0.0,28205
0,0.0,55806
0,0.0,98794
0,0.0,25026
0,0.0,25025
0,0.0,64996
0,0.0,64995
0,0.0,156272
0,0.0,218598
0,0.0,200892
0,0.0,28222
0,0.0,132856
0,0.0,90047
0,0.0,59476
0,0.0,90372
0,0.0,55885
0,0.0,90397
0,0.0,200856
0,0.0,105937
0,0.0,138306
0,0.0,29141
0,0.0,29156
0,0.0,29138
0,0.0,16256
0,0.0,52193
0,0.0,7320
0,0.0,59660
0,0.0,57763
0,0.0,17778
0,0.0,57761
0,0.0,7359
0,0.0,57795
0,0.0,30103
0,0.0,218539
0,0.0,29144
0,0.0,17702
0,0.0,30179
0,0.0,30177
0,0.0,214235
0,0.0,40884
0,0.0,57783
0,0.0,59658
0,0.0,59657
0,0.0,57837
0,0.0,118628
0,0.0,29177
0,0.0,196357
0,0.0,225078
0,0.0,57862
0,0.0,225055
0,0.0,78308
0,0.0,225051
0,0.0,225050
0,0.0,118612
0,0.0,16224
0,0.0,30169
0,0.0,63338
0,0.0,134267
0,0.0,57799
0,0.0,63332
0,0.0,225311
0,0.0,83847
0,0.0,29137
0,0.0,16253
0,0.0,118615
0,0.0,118613
0,0.0,225049
0,0.0,118611
0,0.0,16222
0,0.0,16244
0,0.0,59651
0,0.0,16242
0,0.0,52162
0,0.0,16280
0,0.0,214298
0,0.0,71429
0,0.0,16277
0,0.0,17768
0,0.0,218591
0,0.0,138339
0,0.0,118414
0,0.0,225038
0,0.0,118433
0,0.0,202125
0,0.0,218545
0,0.0,17707
0,0.0,99754
0,0.0,156285
0,0.0,35324
0,0.0,7323
0,0.0,7322
0,0.0,101537
0,0.0,138342
0,0.0,118416
0,0.0,63318
0,0.0,70054
0,0.0,57840
0,0.0,226284
0,0.0,39398
0,0.0,39397
0,0.0,115459
0,0.0,98710
0,0.0,98709
0,0.0,226296
0,0.0,64998
0,0.0,25045
0,0.0,72758
0,0.0,70023
0,0.0,138384
0,0.0,218564
0,0.0,134235
0,0.0,134250
0,0.0,16220
0,0.0,105979
0,0.0,70020
0,0.0,134245
0,0.0,52106
0,0.0,70052
0,0.0,70029
0,0.0,52152
0,0.0,72723
0,0.0,59609
0,0.0,68047
0,0.0,52185
0,0.0,225081
0,0.0,225098
0,0.0,70061
0,0.0,137919
0,0.0,137913
0,0.0,225077
0,0.0,118419
0,0.0,218556
0,0.0,137906
0,0.0,17798
0,0.0,138364
0,0.0,138363
0,0.0,17790
0,0.0,30151
0,0.0,214224
